DDAIF,07-May-2018,79.61,79.99,79.4,79.6,31300
DDBXF,07-May-2018,0.103,0.103,0.103,0.103,25000
DDDX,07-May-2018,0.068,0.068,0.0555,0.066,207100
DDEJF,07-May-2018,1.7,1.7,1.64,1.65,46000
DDHRF,07-May-2018,4.8732,4.8732,4.8732,4.8732,0
DDNFF,07-May-2018,0.0401,0.0401,0.0401,0.0401,0
DDXSQ,07-May-2018,0.011,0.011,0.011,0.011,3000
DEAC,07-May-2018,0.0003,0.0003,0.0003,0.0003,500000
DECN,07-May-2018,0.0301,0.052,0.0301,0.052,712500
DEEL,07-May-2018,0.004,0.004,0.004,0.004,100
DEER,07-May-2018,0.005,0.005,0.005,0.005,500
DELAF,07-May-2018,6.3,6.3,6.3,6.3,0
DEMO,07-May-2018,0.0016,0.003,0.0016,0.003,25000
DEQI,07-May-2018,0.0051,0.0051,0.0051,0.0051,1800
DEWM,07-May-2018,0.0028,0.0028,0.0024,0.0027,5068300
DFCO,07-May-2018,0.0229,0.0245,0.0229,0.0245,418600
DFRYF,07-May-2018,143.8,143.8,143.8,143.8,0
DGCRF,07-May-2018,0.0005,0.0005,0.0005,0.0005,0
DGEAF,07-May-2018,35.85,35.85,35.85,35.85,600
DGGXF,07-May-2018,0.18,0.2,0.13,0.18,7700
DGLT,07-May-2018,0.04,0.04,0.04,0.04,200
DGMA,07-May-2018,0.0001,0.0001,0.0001,0.0001,2571600
DGMLF,07-May-2018,0.154,0.154,0.13,0.13,81000
DGRLY,07-May-2018,15.38,15.38,15.38,15.38,100
DGTW,07-May-2018,0.1,0.13,0.0962,0.13,348800
DGWR,07-May-2018,0.2185,0.229,0.205,0.22,91800
DHCC,07-May-2018,0.015,0.015,0.015,0.015,300
DHHXF,07-May-2018,0.004,0.004,0.004,0.004,4200
DIALF,07-May-2018,6.89,6.89,6.89,6.89,200
DIDAY,07-May-2018,8.39,8.39,8.39,8.39,100
DIFTY,07-May-2018,41.82,41.82,41.18,41.74,9200
DIGAF,07-May-2018,0.1185,0.1218,0.115,0.1151,94500
DIGP,07-May-2018,0.2055,0.2099,0.201,0.2011,55400
DIGX,07-May-2018,0.0004,0.0005,0.0004,0.0004,57041100
DIIBF,07-May-2018,20.41,20.41,19.4139,19.5429,900
DIISY,07-May-2018,19.84,19.84,19.84,19.84,0
DIMC,07-May-2018,35.051,35.1,34.95,35.05,10500
DIPGY,07-May-2018,6.2,6.2,6.2,6.2,0
DIRV,07-May-2018,0.0162,0.0165,0.015,0.0157,5254100
DJACF,07-May-2018,1.1,1.14,1.05,1.09,118100
DJIFF,07-May-2018,0.074,0.0759,0.073,0.0751,163700
DJXSF,07-May-2018,21,21,21,21,100
DKAM,07-May-2018,0.0001,0.0001,0.0001,0.0001,60000
DKGH,07-May-2018,11.0001,11.0001,11,11,200
DKGR,07-May-2018,0.001,0.001,0.0009,0.0009,631500
DKILY,07-May-2018,11.76,11.88,11.71,11.88,42500
DLAKY,07-May-2018,30.15,30.15,29.91,29.91,23300
DLCR,07-May-2018,0.0008,0.0009,0.0007,0.0009,17554300
DLGEF,07-May-2018,34.11,34.75,33.85,34.16,200
DLGNF,07-May-2018,22.94,22.94,22.94,22.94,0
DLIAQ,07-May-2018,0.0001,0.0001,0.0001,0.0001,500000
DLNDY,07-May-2018,5.1699,5.1699,4.86,4.95,7100
DLOC,07-May-2018,0.0099,0.0099,0.0075,0.0075,8400
DLTA,07-May-2018,0.0326,0.0326,0.0326,0.0326,0
DLTI,07-May-2018,0.51,0.526,0.51,0.526,1100
DLTZ,07-May-2018,0.0943,0.0999,0.0704,0.095,102200
DLUEY,07-May-2018,21.355,21.89,21.355,21.89,1600
DLYT,07-May-2018,0.04,0.04,0.03,0.03,172900
DMCAF,07-May-2018,0.42,0.4487,0.42,0.428,242300
DMDD,07-May-2018,0.0007,0.0007,0.0007,0.0007,300000
DMFG,07-May-2018,71,71,71,71,100
DMGGF,07-May-2018,0.377,0.377,0.325,0.3335,174600
DMIFF,07-May-2018,0.31,0.31,0.31,0.31,2000
DMKBA,07-May-2018,23.25,23.25,23.25,23.25,500
DMLRY,07-May-2018,19.87,19.93,19.79,19.79,43900
DMNKF,07-May-2018,0.076,0.076,0.076,0.076,0
DMNXF,07-May-2018,0.04,0.04,0.04,0.04,115300
DMPZF,07-May-2018,4.8227,4.8227,4.8227,4.8227,0
DMZPY,07-May-2018,16.05,16.05,16.05,16.05,1100
DNACF,07-May-2018,19.64,19.94,19.64,19.94,100
DNAD,07-May-2018,0.0027,0.003,0.0024,0.003,1578500
DNBHF,07-May-2018,18.8675,18.8675,18.8675,18.8675,400
DNCVF,07-May-2018,0.27,0.2736,0.2521,0.27,16500
DNGDF,07-May-2018,1.4183,1.46,1.4128,1.46,7700
DNHBY,07-May-2018,18.94,19.02,18.86,18.96,36900
DNKEY,07-May-2018,17.27,17.29,17.15,17.2,34800
DNKLY,07-May-2018,0.54,0.54,0.54,0.54,3000
DNNGY,07-May-2018,22,22.31,22,22.27,500
DNPLY,07-May-2018,10.58,10.88,10.58,10.88,16500
DNRG,07-May-2018,0.0004,0.0004,0.0002,0.0002,234900
DNVB,07-May-2018,265,265,265,265,100
DNZOY,07-May-2018,26.32,26.32,25.86,25.95,10700
DOLLF,07-May-2018,0.431,0.44,0.42,0.44,25900
DOMR,07-May-2018,0.0275,0.0275,0.0275,0.0275,200
DONFF,07-May-2018,0.048,0.048,0.048,0.048,5000
DPAT,07-May-2018,0.008,0.008,0.008,0.008,2000
DPBE,07-May-2018,0.0002,0.0004,0.0002,0.0004,200200
DPDW,07-May-2018,0.9,0.9,0.88,0.88,3800
DPGYF,07-May-2018,0.7895,0.7895,0.7895,0.7895,0
DPMLF,07-May-2018,2.582,2.61,2.582,2.5901,9300
DPSGY,07-May-2018,43.95,44.376,43.876,44.14,66600
DPSM,07-May-2018,0.0032,0.0032,0.0032,0.0032,2000
DPSTF,07-May-2018,44.07,44.07,44.07,44.07,1000
DPUKY,07-May-2018,10.24,10.37,10.24,10.37,10400
DPWW,07-May-2018,0.017,0.0174,0.0154,0.0165,878200
DQJCY,07-May-2018,13.85,13.85,13.63,13.75,7300
DRETF,07-May-2018,18.4812,18.4812,18.4132,18.4132,2500
DREUF,07-May-2018,8.1656,8.1656,8.1656,8.1656,900
DRGDF,07-May-2018,8.422,8.55,8.34,8.38,19700
DRGV,07-May-2018,0.0001,0.0001,0.0001,0.0001,500000
DRLDF,07-May-2018,0.786,0.7901,0.7731,0.7786,35000
DRNE,07-May-2018,0.729,0.729,0.7,0.7,5900
DRNG,07-May-2018,0.05,0.05,0.0451,0.0499,169000
DRNK,07-May-2018,0.0001,0.0001,0.0001,0.0001,0
DROP,07-May-2018,0.0023,0.0023,0.0023,0.0023,0
DRRSF,07-May-2018,0.4247,0.4247,0.42,0.42,98000
DRRVF,07-May-2018,0.5326,0.5402,0.5154,0.516,12700
DRSHF,07-May-2018,0.16,0.16,0.16,0.16,100
DRSX,07-May-2018,0.1,0.1,0.096,0.096,15000
DRTGF,07-May-2018,11.68,11.68,11.68,11.68,3800
DRTTF,07-May-2018,5.0401,5.1,5.0301,5.05,14800
DRUNF,07-May-2018,7.6234,7.7185,7.6234,7.6665,2700
DRUS,07-May-2018,0.0475,0.0475,0.036,0.04,1057600
DRWN,07-May-2018,0.0001,0.0002,0.0001,0.0002,60074600
DSCR,07-May-2018,0.0002,0.0002,0.0002,0.0002,935000
DSDVY,07-May-2018,40.41,40.67,40.41,40.55,18500
DSEEY,07-May-2018,6.15,6.15,6.015,6.04,12500
DSFGY,07-May-2018,20.075,20.33,20.075,20.33,1600
DSFN,07-May-2018,11.5,11.5,11.5,11.5,300
DSGT,07-May-2018,0.0037,0.0039,0.0034,0.0036,10893600
DSKX,07-May-2018,0.031,0.04,0.031,0.04,28100
DSKYF,07-May-2018,36.23,36.59,36.23,36.59,400
DSLEF,07-May-2018,0.9146,0.9146,0.9146,0.9146,0
DSNKY,07-May-2018,36.25,37.05,36.25,36.735,3200
DSNY,07-May-2018,0.1752,0.1752,0.1751,0.1751,4000
DSOX,07-May-2018,0.01,0.014,0.01,0.014,20700
DTCWY,07-May-2018,23.9,23.9,23.9,23.9,100
DTEGF,07-May-2018,17.29,17.29,17.29,17.29,0
DTEGY,07-May-2018,17.41,17.4471,17.33,17.41,170600
DTGI,07-May-2018,0.4,0.45,0.315,0.45,5600
DTHR,07-May-2018,0.5,0.5,0.5,0.5,20000
DTII,07-May-2018,1.67,1.79,1.67,1.79,200
DTMXF,07-May-2018,0.0911,0.0911,0.0911,0.0911,0
DTNOF,07-May-2018,1.96,1.96,1.96,1.96,0
DTRC,07-May-2018,0.0842,0.089,0.0842,0.089,4000
DTRK,07-May-2018,6.7,6.7,6.7,6.7,0
DTRO,07-May-2018,0.005,0.005,0.005,0.005,1000
DTSRF,07-May-2018,1.797,1.797,1.797,1.797,2000
DTSSD,07-May-2018,17.5,17.5,17.4,17.5,1800
DTST,07-May-2018,0.151,0.1748,0.151,0.1699,8100
DTTLY,07-May-2018,3.55,3.55,3.55,3.55,2600
DUCP,07-May-2018,0.0001,0.0001,0.0001,0.0001,108800
DUNDF,07-May-2018,10.5725,10.5725,10.5725,10.5725,0
DUOT,07-May-2018,0.26,0.26,0.26,0.26,2500
DUTV,07-May-2018,0.013,0.013,0.009,0.011,1245100
DUVNF,07-May-2018,0.0318,0.0318,0.0318,0.0318,400
DUVT,07-May-2018,0.015,0.015,0.015,0.015,6000
DVLY,07-May-2018,0.7,0.7,0.7,0.7,700
DWAHY,07-May-2018,36.55,37.53,36.55,37.22,13800
DWDZF,07-May-2018,0.0784,0.0784,0.0784,0.0784,0
DWOG,07-May-2018,0.07,0.0701,0.06,0.0698,43100
DWTIF,07-May-2018,15.53,16.36,15.53,16.36,1500
DXIEF,07-May-2018,0.054,0.0549,0.05,0.054,26000
DXSPF,07-May-2018,7.2,7.2,7.2,7.2,500
DXTR,07-May-2018,0.039,0.055,0.035,0.0499,1486000
DYAI,07-May-2018,1.5,1.52,1.5,1.52,73500
DYFSF,07-May-2018,0.3167,0.3167,0.3167,0.3167,1000
DYLLF,07-May-2018,0.2016,0.2131,0.193,0.2,16500
DYNR,07-May-2018,1.1,1.22,1.1,1.22,200
DYSOF,07-May-2018,0.1,0.1,0.1,0.1,300
EAATF,07-May-2018,0.0843,0.0843,0.0843,0.0843,2300
EADSF,07-May-2018,119.6,119.9602,119.6,119.9602,1500
EADSY,07-May-2018,29.66,29.92,29.66,29.81,45100
EAIAF,07-May-2018,0.04,0.04,0.04,0.04,169000
EANRF,07-May-2018,0.1902,0.1951,0.1902,0.1916,29700
EAPH,07-May-2018,0.0161,0.017,0.0151,0.0168,914100
EARI,07-May-2018,0.39,0.39,0.39,0.39,0
EATR,07-May-2018,0.0001,0.0002,0.0001,0.0002,2500000
EAUI,07-May-2018,0.015,0.015,0.015,0.015,20000
EAWD,07-May-2018,0.1,0.1,0.1,0.1,2200
EBBNF,07-May-2018,21.915,21.915,21.915,21.915,0
EBCOY,07-May-2018,19.56,19.6,19.41,19.6,2500
EBGUF,07-May-2018,21.4393,21.6338,21.4377,21.5478,17700
EBKDY,07-May-2018,23.16,23.27,23,23.02,159600
EBKOF,07-May-2018,46.3709,46.3709,46.03,46.03,1300
EBML,07-May-2018,0.0022,0.0022,0.0022,0.0022,9100
EBODF,07-May-2018,2.8,2.8,2.8,2.8,0
ECAOF,07-May-2018,0.4604,0.4604,0.456,0.456,15000
ECCE,07-May-2018,0.0302,0.0302,0.0302,0.0302,2000
ECCI,07-May-2018,0.0001,0.0001,0.0001,0.0001,999900
ECCTF,07-May-2018,4.5,4.5,4.3,4.3,10900
ECDP,07-May-2018,0.003,0.003,0.003,0.003,0
ECEZ,07-May-2018,0.0087,0.0098,0.0081,0.0091,828700
ECGI,07-May-2018,0.0179,0.018,0.0165,0.018,70400
ECGR,07-May-2018,0.011,0.0153,0.01,0.01,113000
ECIA,07-May-2018,0.41,0.41,0.41,0.41,3900
ECIFY,07-May-2018,2.7625,2.77,2.75,2.75,13100
ECIGQ,07-May-2018,0.0087,0.0104,0.0073,0.01,170800
ECMH,07-May-2018,0.0001,0.0002,0.0001,0.0001,1280000
ECNCF,07-May-2018,2.646,2.65,2.6448,2.6448,98500
ECOB,07-May-2018,0.0001,0.0001,0.0001,0.0001,4000000
ECOP,07-May-2018,0.002,0.0026,0.0012,0.0026,701100
ECORF,07-May-2018,0.2313,0.2318,0.1965,0.2,42700
ECOS,07-May-2018,0.0001,0.0001,0.0001,0.0001,38161400
ECPCY,07-May-2018,8.57,8.61,8.32,8.32,5600
ECPN,07-May-2018,0.0273,0.0299,0.027,0.0298,352300
ECRFF,07-May-2018,0.1302,0.1302,0.1302,0.1302,2000
ECRO,07-May-2018,0.0185,0.0185,0.0182,0.0182,1000
ECSIF,07-May-2018,1.0608,1.11,1.03,1.1,207900
ECSL,07-May-2018,0.65,0.68,0.64,0.64,44600
ECTE,07-May-2018,0.007,0.007,0.007,0.007,6600
EDIG,07-May-2018,0.0018,0.0018,0.0016,0.0016,173600
EDMC,07-May-2018,0.0031,0.0031,0.003,0.003,98800
EDNMY,07-May-2018,17.29,17.49,17.29,17.49,7900
EDPFY,07-May-2018,36.46,36.46,36.46,36.46,1200
EDSFF,07-May-2018,0.006,0.006,0.006,0.006,100
EDTA,07-May-2018,0.0019,0.0019,0.0019,0.0019,0
EDTXF,07-May-2018,0.2225,0.2225,0.2225,0.2225,0
EDVMF,07-May-2018,18.09,18.15,18.02,18.1301,6800
EDXC,07-May-2018,0.0428,0.0428,0.041,0.042,207600
EEGC,07-May-2018,0.003,0.0035,0.0024,0.0035,318500
EEGI,07-May-2018,0.0001,0.0001,0.0001,0.0001,44511000
EEIG,07-May-2018,2,2,2,2,200
EESE,07-May-2018,0.35,0.35,0.3,0.3,400
EEYUF,07-May-2018,0.4363,0.472,0.4363,0.472,600
EFFI,07-May-2018,0.0005,0.0005,0.0004,0.0005,2385800
EFGSY,07-May-2018,23.7,23.7,23.7,23.7,200
EFIN,07-May-2018,24.55,24.65,24.55,24.65,1300
EFLN,07-May-2018,0.0006,0.0006,0.0006,0.0006,0
EFLS,07-May-2018,0.001,0.001,0.0008,0.0008,190000
EFLVF,07-May-2018,0.1845,0.1845,0.1517,0.1517,5200
EFRMF,07-May-2018,0.1844,0.1844,0.1844,0.1844,10000
EGDFF,07-May-2018,0.295,0.33,0.295,0.321,24700
EGFEF,07-May-2018,1.1491,1.17,1.1491,1.15,95900
EGFEY,07-May-2018,0.582,0.5869,0.576,0.58,215300
EGIEY,07-May-2018,10.18,10.18,10.18,10.18,0
EGKPF,07-May-2018,0.08,0.08,0.08,0.08,300
EGOH,07-May-2018,0.0001,0.0001,0.0001,0.0001,999900
EGPLF,07-May-2018,0.103,0.103,0.103,0.103,0
EGRAF,07-May-2018,0.3742,0.3742,0.3742,0.3742,200
EGRGF,07-May-2018,0.344,0.4,0.344,0.37,95500
EGRKH,07-May-2018,100,100,100,100,0
EGRKI,07-May-2018,101.12,101.12,101.12,101.12,0
EGRKM,07-May-2018,98.01,98.01,98.01,98.01,100
EGRN,07-May-2018,1.97,1.97,1.97,1.97,100
EGTYF,07-May-2018,0.18,0.18,0.18,0.18,6500
EGYF,07-May-2018,0.0108,0.0108,0.0108,0.0108,0
EHSK,07-May-2018,0.0075,0.0087,0.0058,0.0065,559000
EHVVF,07-May-2018,0.045,0.049,0.0423,0.0423,233100
EIFZF,07-May-2018,23.3999,23.3999,23.3999,23.3999,800
EIPAF,07-May-2018,19.6887,19.6887,19.6887,19.6887,273600
EJPRY,07-May-2018,16.15,16.29,16.05,16.28,18000
EJTTF,07-May-2018,21.99,21.99,21.99,21.99,200
EKNL,07-May-2018,0.0025,0.0025,0.002,0.002,17000
EKPTF,07-May-2018,0.07,0.07,0.07,0.07,0
EKRNF,07-May-2018,13.51,13.51,13.51,13.51,100
EKTAF,07-May-2018,11.05,11.05,11.05,11.05,0
EKTAY,07-May-2018,11.2701,11.31,11.2402,11.27,242900
EKWX,07-May-2018,0.0001,0.0001,0.0001,0.0001,78500
ELAY,07-May-2018,0.0005,0.0005,0.0005,0.0005,610000
ELBSF,07-May-2018,0.0556,0.0594,0.0522,0.0522,115700
ELED,07-May-2018,0.0035,0.0035,0.003,0.0035,227100
ELEEF,07-May-2018,3.95,3.95,3.7954,3.8053,4300
ELEZY,07-May-2018,11.685,11.685,11.685,11.685,5000
ELFIF,07-May-2018,610,610,609.75,609.75,100
ELGL,07-May-2018,0.1788,0.25,0.1788,0.2,384800
ELIO,07-May-2018,3.42,3.45,3.4,3.45,13200
ELKMF,07-May-2018,0.6,0.6,0.6,0.6,100
ELLKY,07-May-2018,1.79,1.79,1.79,1.79,1000
ELMA,07-May-2018,19.5,19.5,19.25,19.25,1900
ELPVY,07-May-2018,6.3,6.34,6.3,6.34,1500
ELRA,07-May-2018,0.0001,0.0002,0.0001,0.0002,22223800
ELRE,07-May-2018,2.98,3.2,2.98,2.99,3000
ELRFF,07-May-2018,0.31,0.31,0.31,0.31,0
ELRNF,07-May-2018,4.13,4.13,4.13,4.13,0
ELTP,07-May-2018,0.095,0.096,0.092,0.096,136700
ELTZ,07-May-2018,0.0002,0.0002,0.0001,0.0002,4028200
ELUXY,07-May-2018,52.74,52.77,52.5,52.615,4000
ELXS,07-May-2018,50.1,50.1,50.1,50.1,100
ELYGF,07-May-2018,0.0889,0.0889,0.0889,0.0889,0
EMBA,07-May-2018,0.0009,0.0009,0.0008,0.0008,36000
EMBR,07-May-2018,0.0008,0.0012,0.0006,0.0009,57357100
EMFGF,07-May-2018,0.34,0.34,0.34,0.34,0
EMGC,07-May-2018,0.3651,0.39,0.3651,0.37,10900
EMHTF,07-May-2018,3.52,3.55,3.35,3.42,188400
EMIS,07-May-2018,0.745,1.11,0.73,0.95,463300
EMLAF,07-May-2018,19.48,19.48,19.48,19.48,0
EMMBF,07-May-2018,1.13,1.13,1.0737,1.1,114900
EMNSF,07-May-2018,3.88,3.88,3.88,3.88,300
EMOR,07-May-2018,0.02,0.02,0.02,0.02,300
EMPK,07-May-2018,14.8,14.8,14.8,14.8,0
EMPM,07-May-2018,0.0006,0.001,0.0003,0.001,544200
EMRAF,07-May-2018,32.07,32.07,31.743,31.88,10000
EMRRF,07-May-2018,0.9909,1.061,0.9719,0.98,130200
EMYB,07-May-2018,16.55,16.65,16.45,16.45,1100
ENAKF,07-May-2018,11.24,11.24,11.24,11.24,900
ENBP,07-May-2018,34.28,34.28,34.28,34.28,100
ENCC,07-May-2018,0.0025,0.0028,0.0025,0.0025,58400
ENCR,07-May-2018,0.37,0.37,0.37,0.37,1000
ENCTF,07-May-2018,0.0179,0.0179,0.0179,0.0179,400
ENDO,07-May-2018,0.0155,0.0155,0.0129,0.015,113100
ENDTF,07-May-2018,9.0666,9.1,9.0666,9.09,1400
ENDV,07-May-2018,0.0345,0.0345,0.0326,0.033,856700
ENGGY,07-May-2018,14.45,14.51,14.435,14.445,14000
ENGIY,07-May-2018,17.54,17.57,17.47,17.5,54200
ENGQF,07-May-2018,17.31,17.4125,17.31,17.4125,3000
ENGY,07-May-2018,0.005,0.005,0.005,0.005,0
ENIP,07-May-2018,0.0001,0.0001,0.0001,0.0001,0
ENKS,07-May-2018,0.15,0.15,0.15,0.15,14000
ENLAY,07-May-2018,6.35,6.41,6.33,6.38,100200
ENMHF,07-May-2018,0.09,0.09,0.09,0.09,0
ENOB,07-May-2018,4.65,4.67,4.6,4.6,2200
ENPTW,07-May-2018,0.001,0.001,0.001,0.001,20000
ENQUF,07-May-2018,0.49,0.49,0.49,0.49,200
ENRT,07-May-2018,0.0568,0.0569,0.0545,0.0545,4800
ENTI,07-May-2018,0.0001,0.0001,0.0001,0.0001,24854500
ENVS,07-May-2018,0.0016,0.0016,0.0016,0.0016,1100
ENZC,07-May-2018,0.014,0.014,0.0101,0.0101,41100
ENZH,07-May-2018,0.004,0.004,0.004,0.004,0
ENZN,07-May-2018,0.26,0.27,0.26,0.2601,59800
EOMN,07-May-2018,0.023,0.023,0.023,0.023,86900
EONGY,07-May-2018,11.33,11.46,11.31,11.46,65000
EOPT,07-May-2018,3,3,3,3,100
EPAZ,07-May-2018,0.07,0.07,0.055,0.0648,75900
EPGL,07-May-2018,0.0107,0.0108,0.0076,0.0106,236100
EPOR,07-May-2018,0.021,0.0226,0.02,0.02,139800
EPRSQ,07-May-2018,0.003,0.003,0.003,0.003,1000
EPSEF,07-May-2018,2,2,1.982,1.982,3900
EPTI,07-May-2018,0.4,0.4,0.4,0.4,0
EPXY,07-May-2018,0.0002,0.0002,0.0002,0.0002,0
EQLB,07-May-2018,0.027,0.027,0.021,0.0247,5157300
EQTRF,07-May-2018,0.1285,0.1285,0.1285,0.1285,0
EQUEY,07-May-2018,19.7,19.7,19.4,19.4,1500
EQXGF,07-May-2018,0.8371,0.8371,0.821,0.825,7000
ERBB,07-May-2018,0.0011,0.0012,0.0011,0.0012,36376900
ERDCF,07-May-2018,0.305,0.305,0.305,0.305,1000
ERFB,07-May-2018,0.0011,0.0013,0.001,0.001,878400
ERFSF,07-May-2018,533.9466,533.9466,533.9466,533.9466,0
ERHE,07-May-2018,0.0001,0.0002,0.0001,0.0002,216200
ERINQ,07-May-2018,0.23,0.235,0.19,0.19,107600
ERIXF,07-May-2018,7.7413,7.7413,7.7413,7.7413,100
ERRCF,07-May-2018,0.015,0.026,0.015,0.0174,10800
ERRPF,07-May-2018,5.97,5.97,5.97,5.97,0
ESALF,07-May-2018,67.4,67.4,67.4,67.4,0
ESALY,07-May-2018,68.34,68.34,68.34,68.34,0
ESCC,07-May-2018,1.3199,1.3199,1.3199,1.3199,300
ESGI,07-May-2018,0.05,0.05,0.05,0.05,7300
ESINQ,07-May-2018,0.001,0.001,0.001,0.001,300
ESLOY,07-May-2018,68.22,68.4,68.14,68.15,15700
ESMC,07-May-2018,0.28,0.28,0.28,0.28,0
ESOCF,07-May-2018,6.35,6.35,6.35,6.35,0
ESPH,07-May-2018,0.0144,0.0144,0.012,0.0144,65600
ESSI,07-May-2018,0.101,0.11,0.1,0.11,19000
ESSYY,07-May-2018,26,26.23,25.95,26.23,12700
ESVIF,07-May-2018,4.66,4.82,4.66,4.82,200
ESYJY,07-May-2018,22.1,22.51,22.1,22.51,400
ESYL,07-May-2018,0.0324,0.0324,0.025,0.0324,286600
ETAH,07-May-2018,0.034,0.034,0.034,0.034,5900
ETBI,07-May-2018,0.0042,0.0043,0.0042,0.0043,122600
ETCC,07-May-2018,0.8,0.95,0.75,0.75,1500
ETCMY,07-May-2018,5.44,5.44,5.44,5.44,0
ETEK,07-May-2018,0.0001,0.0001,0.0001,0.0001,1366400
ETFDF,07-May-2018,2.64,2.64,2.64,2.64,1100
ETFM,07-May-2018,0.0045,0.0052,0.0038,0.0038,2982700
ETII,07-May-2018,0.28,0.28,0.161,0.185,196500
ETKR,07-May-2018,0.017,0.017,0.017,0.017,30000
ETST,07-May-2018,0.77,0.87,0.77,0.86,12000
EUGFF,07-May-2018,0.0001,0.0001,0.0001,0.0001,1000
EUOT,07-May-2018,0.0001,0.0001,0.0001,0.0001,5524100
EURI,07-May-2018,0.001,0.001,0.001,0.001,1000
EVARF,07-May-2018,0.021,0.021,0.021,0.021,200
EVCC,07-May-2018,0.0065,0.0065,0.0065,0.0065,0
EVIO,07-May-2018,1.51,1.52,1.44,1.46,149600
EVLI,07-May-2018,0.004,0.004,0.004,0.004,6000
EVLLF,07-May-2018,1.22,1.22,1.1853,1.1854,13200
EVNVY,07-May-2018,3.9,3.9,3.9,3.9,0
EVRC,07-May-2018,1.63,1.63,1.63,1.63,2500
EVRM,07-May-2018,0.0002,0.0002,0.0002,0.0002,0
EVRN,07-May-2018,0.0003,0.0003,0.0003,0.0003,20000
EVRRF,07-May-2018,0.0286,0.0286,0.0286,0.0286,4500
EVRT,07-May-2018,0.7303,0.7303,0.7303,0.7303,0
EVSI,07-May-2018,0.34,0.34,0.304,0.3389,81700
EVSP,07-May-2018,0.0024,0.0024,0.0024,0.0024,0
EVSV,07-May-2018,0.0002,0.0002,0.0002,0.0002,1178200
EVTCY,07-May-2018,32.6,32.6,32.6,32.6,100
EVTN,07-May-2018,0.065,0.065,0.065,0.065,15400
EVUS,07-May-2018,0.0002,0.0002,0.0002,0.0002,250000
EVVTY,07-May-2018,30.5,30.5,30.5,30.5,700
EVXXF,07-May-2018,0.5405,0.6051,0.4098,0.4572,44700
EWCLF,07-May-2018,0.14,0.14,0.14,0.14,3000
EWLL,07-May-2018,0.087,0.087,0.075,0.076,265100
EWLU,07-May-2018,1.45,1.45,1.4,1.4,1700
EWPMF,07-May-2018,0.08,0.08,0.0799,0.08,38200
EWRC,07-May-2018,0.0004,0.0004,0.0004,0.0004,4010000
EXCC,07-May-2018,0.0067,0.0067,0.0067,0.0067,0
EXCOF,07-May-2018,7.8,7.8,7.8,7.8,0
EXDW,07-May-2018,1,1,1,1,0
EXEO,07-May-2018,0.96,0.96,0.96,0.96,200
EXETF,07-May-2018,6.2,6.3184,6.2,6.3068,3500
EXLLF,07-May-2018,1.0967,1.1172,1.07,1.1,103700
EXMGF,07-May-2018,1.1699,1.21,1.14,1.14,153900
EXMT,07-May-2018,0.0004,0.0005,0.0004,0.0004,142000
EXNT,07-May-2018,0.05,0.055,0.05,0.055,39100
EXPGF,07-May-2018,23.29,23.42,23.29,23.42,300
EXPGY,07-May-2018,23.28,23.42,23.105,23.37,32700
EXPI,07-May-2018,13.4001,13.45,13.17,13.3,16000
EXPXF,07-May-2018,0.2395,0.2395,0.2395,0.2395,100
EXRG,07-May-2018,0.0001,0.0001,0.0001,0.0001,10000
EXROF,07-May-2018,0.2149,0.2149,0.2149,0.2149,400
EXRTF,07-May-2018,0.807,0.807,0.807,0.807,1000
EXSFF,07-May-2018,0.028,0.035,0.028,0.035,5500
EXXBF,07-May-2018,0.173,0.173,0.173,0.173,1000
EYMSN,07-May-2018,97,97,97,97,0
EYMSP,07-May-2018,101,101.85,101,101.85,3600
EYTH,07-May-2018,0.0575,0.0575,0.035,0.035,198300
FABK,07-May-2018,25.55,25.6,25.55,25.6,1100
FABP,07-May-2018,42.5,42.5,42.5,42.5,0
FABU,07-May-2018,0.001,0.001,0.001,0.001,0
FACO,07-May-2018,0.83,0.9246,0.83,0.85,6300
FAGI,07-May-2018,0.0456,0.0456,0.041,0.0449,283900
FAIT,07-May-2018,50.15,50.15,50.05,50.15,800
FALC,07-May-2018,0.0813,0.0959,0.0813,0.0959,12500
FANDY,07-May-2018,54.59,54.59,54.59,54.59,0
FANUF,07-May-2018,218,218.375,213.83,218.375,200
FANUY,07-May-2018,21.83,21.83,21.66,21.77,640200
FARE,07-May-2018,0.0004,0.0005,0.0003,0.0004,3131600
FARYF,07-May-2018,0.07,0.07,0.07,0.07,20000
FASV,07-May-2018,0.0375,0.0499,0.0375,0.0499,1500
FBAK,07-May-2018,2240,2299,2240,2299,100
FBASF,07-May-2018,1.56,1.56,1.38,1.4994,118800
FBAYF,07-May-2018,0.62,0.62,0.62,0.62,0
FBEC,07-May-2018,0.0001,0.0002,0.0001,0.0001,3165000
FBER,07-May-2018,0.0026,0.0026,0.0026,0.0026,0
FBPRL,07-May-2018,21.75,21.75,21.75,21.75,200
FBPRM,07-May-2018,23.24,23.24,23.24,23.24,200
FBPRO,07-May-2018,23.78,23.78,23.77,23.77,1000
FBRKF,07-May-2018,0.1635,0.1635,0.1635,0.1635,1100
FBSI,07-May-2018,11.2,11.2,11.2,11.2,0
FBTT,07-May-2018,36.81,36.81,36.56,36.56,3500
FBVA,07-May-2018,19.5,19.5,19.5,19.5,0
FBVI,07-May-2018,30.5,30.5,30.5,30.5,100
FCBI,07-May-2018,27.95,29,27.95,29,400
